customer_id,first_name,last_name,email,signup_date,city,state
896,Pooja,Agarwal,pooja_agarwal896@gmail.com,2025-07-06,Pune,Maharashtra
897,Shruti,Mishra,shruti_mishra897@gmail.com,2025-05-13,Pune,Maharashtra
898,Priya,Agarwal,priya_agarwal898@gmail.com,2024-08-08,Delhi,Delhi
899,Shaurya,Naidu,shaurya_naidu899@gmail.com,2024-04-12,Delhi,Delhi
900,Nikhil,Ghosh,nikhil_ghosh900@gmail.com,2024-01-27,Kochi,Kerala
901,Pooja,Nair,pooja_nair901@gmail.com,2024-11-25,Hyderabad,Telangana
902,Rohit,Bansal,rohit_bansal902@gmail.com,2024-12-15,Hyderabad,Telangana
903,Rohit,Patel,rohit_patel903@gmail.com,2024-02-10,Nagpur,Maharashtra
904,Rohit,Malhotra,rohit_malhotra904@gmail.com,2024-04-01,Jaipur,Rajasthan
905,Ananya,Pillai,ananya_pillai905@gmail.com,2024-08-10,Kolkata,West Bengal
906,Tanvi,Ghosh,tanvi_ghosh906@gmail.com,2025-05-27,Hyderabad,Telangana
907,Aarav,Joshi,aarav_joshi907@gmail.com,2025-02-07,Jaipur,Rajasthan
908,Harsha,Yadav,harsha_yadav908@gmail.com,2025-04-02,Chandigarh,Chandigarh
909,Saanvi,Chatterjee,saanvi_chatterjee909@gmail.com,2024-01-31,Kochi,Kerala
910,Harsha,Naidu,harsha_naidu910@gmail.com,2024-04-02,Chennai,Tamil Nadu
911,Shaurya,Patel,shaurya_patel911@gmail.com,2024-11-18,Chandigarh,Chandigarh
912,Tanvi,Naidu,tanvi_naidu912@gmail.com,2025-06-07,Lucknow,Uttar Pradesh
913,Aditya,Desai,aditya_desai913@gmail.com,2025-06-15,Hyderabad,Telangana
914,Aditya,Kulkarni,aditya_kulkarni914@gmail.com,2024-05-08,Hyderabad,Telangana
915,Sneha,Ghosh,sneha_ghosh915@gmail.com,2025-02-02,Bhopal,Madhya Pradesh
916,Vikram,Naidu,vikram_naidu916@gmail.com,2024-09-17,Chennai,Tamil Nadu
917,Pooja,Rao,pooja_rao917@gmail.com,2024-02-06,Hyderabad,Telangana
918,Neha,Joshi,neha_joshi918@gmail.com,2025-10-01,Nagpur,Maharashtra
919,Reyansh,Agarwal,reyansh_agarwal919@gmail.com,2024-01-30,Nagpur,Maharashtra
920,Yash,Reddy,yash_reddy920@gmail.com,2025-08-01,Chandigarh,Chandigarh
921,Kavya,Yadav,kavya_yadav921@gmail.com,2025-03-24,Lucknow,Uttar Pradesh
922,Lavanya,Nair,lavanya_nair922@gmail.com,2025-06-05,Bhopal,Madhya Pradesh
923,Yash,Menon,yash_menon923@gmail.com,2025-12-12,Nagpur,Maharashtra
924,Priya,Sharma,priya_sharma924@gmail.com,2025-05-19,Jaipur,Rajasthan
925,Myra,Yadav,myra_yadav925@gmail.com,2025-03-24,Kochi,Kerala
926,Pooja,Mishra,pooja_mishra926@gmail.com,2024-03-26,Mumbai,Maharashtra
927,Swati,Patel,swati_patel927@gmail.com,2025-10-11,Chennai,Tamil Nadu
928,Saanvi,Khan,saanvi_khan928@gmail.com,2024-02-28,Mumbai,Maharashtra
929,Harsha,Verma,harsha_verma929@gmail.com,2024-05-10,Indore,Madhya Pradesh
930,Nikhil,Desai,nikhil_desai930@gmail.com,2025-03-31,Nagpur,Maharashtra
931,Aarav,Singh,aarav_singh931@gmail.com,2024-12-05,Jaipur,Rajasthan
932,Ira,Das,ira_das932@gmail.com,2024-04-14,Chennai,Tamil Nadu
933,Riya,Kulkarni,riya_kulkarni933@gmail.com,2024-07-28,Ahmedabad,Gujarat
934,Aarav,Chatterjee,aarav_chatterjee934@gmail.com,2025-09-29,Lucknow,Uttar Pradesh
935,Kavya,Ghosh,kavya_ghosh935@gmail.com,2025-10-31,Chennai,Tamil Nadu
936,Manish,Reddy,manish_reddy936@gmail.com,2024-08-30,Kochi,Kerala
937,Manish,Saxena,manish_saxena937@gmail.com,2025-08-05,Bangalore,Karnataka
938,Neha,Bansal,neha_bansal938@gmail.com,2025-09-10,Nagpur,Maharashtra
939,Yash,Kapoor,yash_kapoor939@gmail.com,2025-08-23,Bangalore,Karnataka
940,Diya,Yadav,diya_yadav940@gmail.com,2025-03-19,Kochi,Kerala
941,Omkar,Menon,omkar_menon941@gmail.com,2025-05-23,Kolkata,West Bengal
942,Aditya,Sharma,aditya_sharma942@gmail.com,2024-01-22,Nagpur,Maharashtra
943,Tejas,Choudhary,tejas_choudhary943@gmail.com,2024-12-24,Kochi,Kerala
944,Nikhil,Kulkarni,nikhil_kulkarni944@gmail.com,2025-08-02,Kolkata,West Bengal
945,Shaurya,Pandey,shaurya_pandey945@gmail.com,2024-05-11,Ahmedabad,Gujarat
946,Shaurya,Verma,shaurya_verma946@gmail.com,2025-05-05,Indore,Madhya Pradesh
947,Shruti,Khan,shruti_khan947@gmail.com,2024-02-23,Ahmedabad,Gujarat
948,Swati,Gupta,swati_gupta948@gmail.com,2024-10-04,Delhi,Delhi
949,Yash,Sharma,yash_sharma949@gmail.com,2025-07-17,Bangalore,Karnataka
950,Harsha,Rao,harsha_rao950@gmail.com,2024-02-03,Bhopal,Madhya Pradesh
951,Arjun,Malhotra,arjun_malhotra951@gmail.com,2025-02-05,Mumbai,Maharashtra
952,Meera,Shetty,meera_shetty952@gmail.com,2024-09-20,Bhopal,Madhya Pradesh
953,Varun,Verma,varun_verma953@gmail.com,2025-01-08,Kolkata,West Bengal
954,Reyansh,Pandey,reyansh_pandey954@gmail.com,2024-11-02,Chennai,Tamil Nadu
955,Rahul,Pandey,rahul_pandey955@gmail.com,2025-06-19,Nagpur,Maharashtra
956,Vikram,Gupta,vikram_gupta956@gmail.com,2025-05-16,Bhopal,Madhya Pradesh
957,Pooja,Pillai,pooja_pillai957@gmail.com,2025-02-05,Lucknow,Uttar Pradesh
958,Omkar,Chatterjee,omkar_chatterjee958@gmail.com,2024-09-01,Pune,Maharashtra
959,Meera,Sharma,meera_sharma959@gmail.com,2024-04-04,Ahmedabad,Gujarat
960,Saanvi,Naidu,saanvi_naidu960@gmail.com,2025-03-19,Kochi,Kerala
961,Varun,Pandey,varun_pandey961@gmail.com,2024-11-12,Chennai,Tamil Nadu
962,Vikram,Joshi,vikram_joshi962@gmail.com,2025-03-31,Bangalore,Karnataka
963,Ananya,Reddy,ananya_reddy963@gmail.com,2024-02-03,Chandigarh,Chandigarh
964,Tejas,Sharma,tejas_sharma964@gmail.com,2024-01-23,Hyderabad,Telangana
965,Ishaan,Verma,ishaan_verma965@gmail.com,2024-11-23,Kolkata,West Bengal
966,Reyansh,Sharma,reyansh_sharma966@gmail.com,2025-07-25,Chennai,Tamil Nadu
967,Meera,Nair,meera_nair967@gmail.com,2025-02-16,Indore,Madhya Pradesh
968,Vivaan,Agarwal,vivaan_agarwal968@gmail.com,2025-03-06,Jaipur,Rajasthan
969,Diya,Iyer,diya_iyer969@gmail.com,2025-08-24,Nagpur,Maharashtra
970,Saanvi,Bansal,saanvi_bansal970@gmail.com,2024-06-24,Kochi,Kerala
971,Aadhya,Shetty,aadhya_shetty971@gmail.com,2025-07-09,Indore,Madhya Pradesh
972,Deepika,Tiwari,deepika_tiwari972@gmail.com,2025-01-21,Bhopal,Madhya Pradesh
973,Manish,Patel,manish_patel973@gmail.com,2024-11-05,Chandigarh,Chandigarh
974,Priya,Das,priya_das974@gmail.com,2024-10-19,Pune,Maharashtra
975,Vikram,Verma,vikram_verma975@gmail.com,2025-07-13,Chennai,Tamil Nadu
976,Priya,Pillai,priya_pillai976@gmail.com,2024-09-04,Nagpur,Maharashtra
977,Aarav,Das,aarav_das977@gmail.com,2024-11-11,Delhi,Delhi
978,Sneha,Joshi,sneha_joshi978@gmail.com,2024-04-07,Bangalore,Karnataka
979,Aditya,Agarwal,aditya_agarwal979@gmail.com,2025-02-21,Mumbai,Maharashtra
980,Reyansh,Chatterjee,reyansh_chatterjee980@gmail.com,2025-01-17,Bhopal,Madhya Pradesh
981,Tejas,Yadav,tejas_yadav981@gmail.com,2024-11-21,Chennai,Tamil Nadu
982,Deepika,Pandey,deepika_pandey982@gmail.com,2024-09-27,Bangalore,Karnataka
983,Vikram,Nair,vikram_nair983@gmail.com,2024-01-29,Chandigarh,Chandigarh
984,Nikhil,Malhotra,nikhil_malhotra984@gmail.com,2025-01-28,Nagpur,Maharashtra
985,Shaurya,Desai,shaurya_desai985@gmail.com,2024-09-09,Nagpur,Maharashtra
986,Arjun,Das,arjun_das986@gmail.com,2025-06-08,Kochi,Kerala
987,Saanvi,Desai,saanvi_desai987@gmail.com,2025-01-31,Kolkata,West Bengal
988,Yash,Tiwari,yash_tiwari988@gmail.com,2025-08-05,Hyderabad,Telangana
989,Yash,Ghosh,yash_ghosh989@gmail.com,2025-02-18,Mumbai,Maharashtra
990,Sneha,Pandey,sneha_pandey990@gmail.com,2024-11-01,Chandigarh,Chandigarh
991,Sneha,Chatterjee,sneha_chatterjee991@gmail.com,2024-04-14,Kolkata,West Bengal
992,Shaurya,Chatterjee,shaurya_chatterjee992@gmail.com,2025-04-26,Jaipur,Rajasthan
993,Yash,Saxena,yash_saxena993@gmail.com,2025-11-08,Indore,Madhya Pradesh
994,Aditya,Tiwari,aditya_tiwari994@gmail.com,2025-11-17,Bangalore,Karnataka
995,Krishna,Verma,krishna_verma995@gmail.com,2024-09-07,Delhi,Delhi
996,Karan,Shetty,karan_shetty996@gmail.com,2025-11-06,Nagpur,Maharashtra
997,Lavanya,Sharma,lavanya_sharma997@gmail.com,2025-03-04,Chandigarh,Chandigarh
998,Shruti,Patel,shruti_patel998@gmail.com,2025-06-17,Indore,Madhya Pradesh
999,Aarav,Gupta,aarav_gupta999@gmail.com,2025-02-09,Chandigarh,Chandigarh
1000,Nikhil,Choudhary,nikhil_choudhary1000@gmail.com,2024-06-29,Ahmedabad,Gujarat
